@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric

@data
220,'2024/11/04 18:09:48:534',4,0.325,0.285417,0.348437,0.26875,0.359375,0.272917,0.371875,0.279167,0.323438,0.260417,0.315625,0.260417,0.307813,0.260417,0.385938,0.30625,0.296875,0.279167,0.332812,0.329167,0.303125,0.314583,0.398438,0.452083,0.226563,0.441667,0.292188,0.610417,0.146875,0.597917,0.140625,0.464583,0.115625,0.554167,0.104687,0.45,0.1,0.55,0.117188,0.420833,0.1,0.5,0.125,0.43125,0.109375,0.497917,0.392188,0.883333,0.254687,0.88125,0.370313,1.23125,0.223438,1.23125,0.35,1.55,0.221875,1.547917,0.359375,1.595833,0.23125,1.589583,0.30625,1.633333,0.210938,1.645833,0.961617,0.092837
221,'2024/11/04 18:10:00:286',5,0.504687,0.345833,0.523438,0.31875,0.532812,0.320833,0.542188,0.325,0.496875,0.314583,0.485938,0.314583,0.473437,0.314583,0.551562,0.35,0.459375,0.327083,0.520312,0.385417,0.485938,0.377083,0.595312,0.547917,0.38125,0.483333,0.68125,0.777083,0.334375,0.297917,0.810938,0.85625,0.364062,0.089583,0.853125,0.864583,0.375,0.025,0.851563,0.858333,0.389062,0.025,0.83125,0.858333,0.3875,0.045833,0.540625,0.960417,0.390625,0.95,0.526563,1.35625,0.385938,1.35625,0.507813,1.704167,0.365625,1.704167,0.507813,1.745833,0.353125,1.74375,0.4875,1.81875,0.39375,1.814583,0.072689,0.678484
222,'2024/11/04 18:10:00:326',5,0.507813,0.34375,0.526563,0.314583,0.535937,0.316667,0.545313,0.320833,0.496875,0.310417,0.485938,0.310417,0.473437,0.3125,0.553125,0.34375,0.457812,0.325,0.521875,0.385417,0.4875,0.375,0.595312,0.547917,0.379687,0.483333,0.6875,0.777083,0.334375,0.2875,0.81875,0.814583,0.365625,0.077083,0.86875,0.820833,0.375,0.008333,0.86875,0.804167,0.389062,0.008333,0.840625,0.80625,0.389062,0.029167,0.55,0.960417,0.395312,0.952083,0.548437,1.360417,0.4,1.370833,0.5375,1.7125,0.392188,1.722917,0.540625,1.754167,0.38125,1.760417,0.520312,1.83125,0.423438,1.835417,0.072689,0.678484
223,'2024/11/04 18:10:00:367',5,0.509375,0.341667,0.528125,0.3125,0.535937,0.316667,0.545313,0.31875,0.498437,0.308333,0.485938,0.308333,0.475,0.310417,0.553125,0.341667,0.457812,0.325,0.523438,0.383333,0.4875,0.375,0.595312,0.547917,0.379687,0.483333,0.689062,0.777083,0.332812,0.29375,0.829687,0.80625,0.3625,0.079167,0.879687,0.810417,0.371875,0.010417,0.88125,0.79375,0.385938,0.010417,0.860937,0.795833,0.385938,0.03125,0.551562,0.9625,0.395312,0.952083,0.546875,1.360417,0.4,1.370833,0.534375,1.714583,0.389062,1.720833,0.535937,1.754167,0.378125,1.760417,0.514063,1.83125,0.417188,1.835417,0.072689,0.678484
224,'2024/11/04 18:10:00:410',5,0.5125,0.3375,0.529688,0.310417,0.5375,0.3125,0.546875,0.316667,0.5,0.304167,0.489062,0.304167,0.475,0.30625,0.553125,0.3375,0.457812,0.320833,0.525,0.379167,0.489062,0.370833,0.595312,0.545833,0.379687,0.479167,0.690625,0.772917,0.332812,0.289583,0.832812,0.797917,0.3625,0.072917,0.885938,0.802083,0.371875,-0.002083,0.8875,0.783333,0.3875,-0.002083,0.8625,0.783333,0.3875,0.022917,0.553125,0.958333,0.395312,0.95,0.546875,1.360417,0.398438,1.36875,0.53125,1.7125,0.389062,1.720833,0.534375,1.754167,0.376563,1.760417,0.5125,1.83125,0.415625,1.8375,0.072689,0.678484
225,'2024/11/04 18:10:00:451',5,0.515625,0.335417,0.53125,0.310417,0.539063,0.3125,0.548437,0.316667,0.503125,0.304167,0.492188,0.304167,0.479688,0.30625,0.553125,0.3375,0.457812,0.320833,0.526563,0.379167,0.492188,0.370833,0.595312,0.539583,0.379687,0.479167,0.690625,0.766667,0.332812,0.29375,0.834375,0.791667,0.360938,0.075,0.885938,0.795833,0.370313,0,0.889063,0.78125,0.385938,0,0.864062,0.78125,0.384375,0.025,0.55625,0.95625,0.4,0.95,0.548437,1.358333,0.398438,1.36875,0.53125,1.716667,0.3875,1.729167,0.532812,1.758333,0.376563,1.76875,0.5125,1.835417,0.414063,1.845833,0.072689,0.678484
226,'2024/11/04 18:10:00:494',5,0.520312,0.333333,0.532812,0.308333,0.540625,0.310417,0.55,0.3125,0.507813,0.302083,0.495313,0.302083,0.482812,0.304167,0.553125,0.333333,0.459375,0.316667,0.528125,0.375,0.495313,0.36875,0.595312,0.535417,0.379687,0.477083,0.690625,0.7625,0.33125,0.291667,0.835938,0.7875,0.360938,0.075,0.884375,0.791667,0.370313,0,0.885938,0.775,0.385938,-0.002083,0.8625,0.775,0.384375,0.025,0.559375,0.954167,0.401563,0.947917,0.55,1.35625,0.4,1.36875,0.53125,1.714583,0.3875,1.725,0.532812,1.75625,0.376563,1.764583,0.5125,1.833333,0.4125,1.841667,0.072689,0.678484
227,'2024/11/04 18:10:00:535',5,0.520312,0.333333,0.532812,0.30625,0.540625,0.308333,0.55,0.310417,0.509375,0.3,0.498437,0.3,0.485938,0.302083,0.553125,0.33125,0.460938,0.314583,0.528125,0.372917,0.496875,0.366667,0.595312,0.535417,0.38125,0.475,0.690625,0.760417,0.33125,0.2875,0.835938,0.783333,0.360938,0.064583,0.882813,0.783333,0.370313,-0.010417,0.884375,0.76875,0.384375,-0.010417,0.8625,0.76875,0.384375,0.014583,0.5625,0.95,0.404687,0.947917,0.55625,1.35,0.40625,1.3625,0.540625,1.710417,0.39375,1.720833,0.540625,1.75,0.384375,1.7625,0.525,1.83125,0.420312,1.83125,0.072689,0.678484
228,'2024/11/04 18:10:00:578',5,0.521875,0.327083,0.534375,0.302083,0.542188,0.304167,0.55,0.308333,0.510938,0.295833,0.5,0.295833,0.489062,0.295833,0.554688,0.329167,0.4625,0.310417,0.529688,0.36875,0.498437,0.360417,0.596875,0.533333,0.38125,0.470833,0.692187,0.758333,0.33125,0.277083,0.8375,0.775,0.360938,0.05625,0.882813,0.777083,0.370313,-0.029167,0.884375,0.760417,0.385938,-0.025,0.8625,0.760417,0.385938,0.002083,0.564062,0.945833,0.40625,0.945833,0.55625,1.347917,0.407813,1.3625,0.540625,1.710417,0.396875,1.725,0.542188,1.752083,0.385938,1.766667,0.526563,1.83125,0.421875,1.835417,0.072689,0.678484
229,'2024/11/04 18:10:00:618',5,0.525,0.327083,0.5375,0.302083,0.54375,0.304167,0.551562,0.30625,0.514063,0.295833,0.503125,0.295833,0.492188,0.295833,0.554688,0.329167,0.465625,0.310417,0.53125,0.36875,0.5,0.360417,0.596875,0.533333,0.38125,0.470833,0.69375,0.75625,0.329688,0.275,0.8375,0.770833,0.3625,0.054167,0.882813,0.76875,0.370313,-0.020833,0.884375,0.754167,0.3875,-0.020833,0.864062,0.75625,0.3875,0.004167,0.567187,0.945833,0.409375,0.945833,0.560938,1.35,0.4125,1.366667,0.551562,1.722917,0.403125,1.735417,0.553125,1.764583,0.392188,1.779167,0.535937,1.84375,0.432813,1.847917,0.072689,0.678484
230,'2024/11/04 18:10:00:659',5,0.525,0.327083,0.5375,0.3,0.54375,0.304167,0.551562,0.30625,0.5125,0.295833,0.503125,0.295833,0.492188,0.295833,0.554688,0.329167,0.465625,0.310417,0.53125,0.36875,0.5,0.360417,0.598437,0.533333,0.38125,0.470833,0.696875,0.75625,0.329688,0.270833,0.8375,0.76875,0.364062,0.052083,0.88125,0.7625,0.370313,-0.01875,0.882813,0.75,0.3875,-0.016667,0.8625,0.752083,0.3875,0.008333,0.570313,0.947917,0.4125,0.947917,0.565625,1.354167,0.415625,1.370833,0.554688,1.727083,0.40625,1.739583,0.557813,1.76875,0.395312,1.783333,0.5375,1.847917,0.434375,1.852083,0.072689,0.678484
231,'2024/11/04 18:10:00:701',5,0.525,0.327083,0.5375,0.302083,0.545313,0.304167,0.553125,0.308333,0.514063,0.295833,0.503125,0.295833,0.492188,0.295833,0.55625,0.329167,0.467187,0.310417,0.53125,0.36875,0.501562,0.360417,0.6,0.535417,0.384375,0.470833,0.698438,0.75625,0.33125,0.272917,0.8375,0.764583,0.364062,0.052083,0.879687,0.760417,0.36875,-0.025,0.882813,0.745833,0.385938,-0.020833,0.8625,0.747917,0.385938,0.008333,0.570313,0.947917,0.4125,0.947917,0.567187,1.354167,0.41875,1.370833,0.554688,1.725,0.404687,1.7375,0.55625,1.766667,0.39375,1.78125,0.535937,1.845833,0.432813,1.85,0.072689,0.678484
232,'2024/11/04 18:10:00:741',5,0.526563,0.327083,0.539063,0.3,0.545313,0.304167,0.553125,0.30625,0.514063,0.29375,0.504687,0.29375,0.49375,0.29375,0.557813,0.33125,0.46875,0.310417,0.532812,0.36875,0.501562,0.360417,0.601563,0.535417,0.385938,0.470833,0.7,0.754167,0.33125,0.270833,0.835938,0.764583,0.364062,0.04375,0.878125,0.760417,0.36875,-0.033333,0.879687,0.745833,0.385938,-0.029167,0.860937,0.75,0.385938,0.00625,0.573438,0.95,0.415625,0.95,0.573438,1.358333,0.423438,1.375,0.565625,1.727083,0.414063,1.74375,0.567187,1.770833,0.403125,1.7875,0.551562,1.847917,0.442187,1.85625,0.072689,0.678484
233,'2024/11/04 18:10:00:782',5,0.526563,0.327083,0.539063,0.3,0.546875,0.304167,0.554688,0.30625,0.514063,0.29375,0.504687,0.29375,0.49375,0.29375,0.559375,0.33125,0.46875,0.310417,0.534375,0.36875,0.503125,0.360417,0.601563,0.535417,0.385938,0.470833,0.701563,0.752083,0.332812,0.266667,0.846875,0.760417,0.364062,0.039583,0.889063,0.760417,0.36875,-0.0375,0.890625,0.745833,0.3875,-0.033333,0.871875,0.747917,0.3875,0.004167,0.573438,0.952083,0.41875,0.952083,0.573438,1.3625,0.423438,1.38125,0.56875,1.735417,0.415625,1.754167,0.570313,1.777083,0.404687,1.8,0.554688,1.858333,0.44375,1.866667,0.072689,0.678484
234,'2024/11/04 18:10:00:822',5,0.53125,0.327083,0.542188,0.3,0.551562,0.304167,0.559375,0.30625,0.51875,0.29375,0.507813,0.29375,0.496875,0.29375,0.564062,0.33125,0.473437,0.310417,0.539063,0.36875,0.507813,0.360417,0.604688,0.539583,0.390625,0.470833,0.704687,0.75,0.3375,0.241667,0.84375,0.75625,0.36875,0.010417,0.88125,0.752083,0.36875,-0.05625,0.884375,0.7375,0.385938,-0.058333,0.865625,0.741667,0.389062,-0.01875,0.578125,0.960417,0.426562,0.952083,0.58125,1.36875,0.429688,1.3875,0.578125,1.741667,0.426562,1.760417,0.579687,1.785417,0.415625,1.80625,0.56875,1.8625,0.457812,1.86875,0.072689,0.678484
235,'2024/11/04 18:10:00:882',5,0.535937,0.325,0.546875,0.3,0.554688,0.302083,0.5625,0.30625,0.521875,0.29375,0.5125,0.29375,0.501562,0.29375,0.567187,0.33125,0.476563,0.310417,0.545313,0.36875,0.5125,0.360417,0.607813,0.545833,0.395312,0.475,0.707812,0.75,0.340625,0.245833,0.84375,0.75625,0.373437,0.016667,0.88125,0.75,0.373437,-0.052083,0.8875,0.7375,0.390625,-0.05625,0.867188,0.741667,0.392188,-0.010417,0.579687,0.964583,0.43125,0.954167,0.58125,1.385417,0.429688,1.4,0.576563,1.7625,0.423438,1.777083,0.576563,1.80625,0.414063,1.822917,0.565625,1.879167,0.454688,1.885417,0.072689,0.678484
236,'2024/11/04 18:10:00:923',5,0.540625,0.325,0.55,0.3,0.557813,0.302083,0.565625,0.30625,0.525,0.29375,0.514063,0.29375,0.503125,0.29375,0.56875,0.33125,0.478125,0.310417,0.546875,0.366667,0.515625,0.358333,0.609375,0.55,0.398438,0.475,0.707812,0.75,0.346875,0.24375,0.842188,0.75625,0.375,0.020833,0.882813,0.752083,0.375,-0.045833,0.885938,0.739583,0.392188,-0.05,0.867188,0.74375,0.39375,-0.008333,0.579687,0.966667,0.43125,0.954167,0.579687,1.395833,0.429688,1.410417,0.573438,1.779167,0.420312,1.795833,0.575,1.822917,0.407813,1.84375,0.5625,1.902083,0.451562,1.908333,0.072689,0.678484
237,'2024/11/04 18:10:00:965',5,0.540625,0.325,0.55,0.3,0.557813,0.302083,0.565625,0.30625,0.526563,0.29375,0.515625,0.29375,0.504687,0.29375,0.56875,0.333333,0.48125,0.310417,0.548437,0.366667,0.517187,0.358333,0.610937,0.55,0.4,0.475,0.703125,0.745833,0.35,0.245833,0.825,0.754167,0.376563,0.027083,0.865625,0.75,0.378125,-0.027083,0.870313,0.7375,0.396875,-0.027083,0.853125,0.741667,0.395312,0.004167,0.579687,0.966667,0.43125,0.954167,0.576563,1.391667,0.428125,1.408333,0.570313,1.770833,0.415625,1.785417,0.570313,1.814583,0.403125,1.833333,0.559375,1.891667,0.448438,1.9,0.072689,0.678484
238,'2024/11/04 18:10:01:006',5,0.542188,0.325,0.55,0.3,0.557813,0.302083,0.565625,0.30625,0.526563,0.29375,0.517187,0.29375,0.50625,0.29375,0.56875,0.33125,0.482812,0.310417,0.548437,0.366667,0.51875,0.358333,0.610937,0.547917,0.401563,0.46875,0.689062,0.739583,0.351563,0.241667,0.8,0.75,0.379687,0.027083,0.84375,0.747917,0.379687,-0.035417,0.846875,0.735417,0.4,-0.029167,0.825,0.739583,0.398438,0.004167,0.579687,0.9625,0.432813,0.95,0.571875,1.383333,0.428125,1.395833,0.567187,1.766667,0.415625,1.78125,0.565625,1.8125,0.403125,1.83125,0.557813,1.883333,0.446875,1.885417,0.072689,0.678484
239,'2024/11/04 18:10:01:045',5,0.542188,0.325,0.55,0.3,0.557813,0.302083,0.565625,0.30625,0.528125,0.29375,0.517187,0.29375,0.50625,0.29375,0.56875,0.333333,0.482812,0.310417,0.548437,0.366667,0.51875,0.358333,0.610937,0.55,0.401563,0.46875,0.689062,0.739583,0.353125,0.239583,0.795313,0.745833,0.379687,0.027083,0.8375,0.741667,0.382813,-0.03125,0.840625,0.729167,0.403125,-0.025,0.817187,0.733333,0.4,0.00625,0.579687,0.9625,0.432813,0.95,0.571875,1.383333,0.428125,1.39375,0.567187,1.764583,0.4125,1.779167,0.564062,1.8125,0.4,1.829167,0.55625,1.883333,0.445313,1.8875,0.072689,0.678484
240,'2024/11/04 18:10:01:086',5,0.542188,0.325,0.551562,0.3,0.557813,0.302083,0.565625,0.30625,0.528125,0.29375,0.51875,0.29375,0.507813,0.29375,0.56875,0.333333,0.484375,0.310417,0.55,0.364583,0.520312,0.358333,0.610937,0.55,0.404687,0.464583,0.684375,0.739583,0.35625,0.239583,0.792188,0.745833,0.38125,0.027083,0.834375,0.741667,0.382813,-0.03125,0.839063,0.729167,0.401563,-0.025,0.8125,0.733333,0.4,0.00625,0.579687,0.9625,0.432813,0.947917,0.571875,1.38125,0.429688,1.389583,0.570313,1.760417,0.415625,1.779167,0.567187,1.808333,0.404687,1.825,0.564062,1.875,0.445313,1.879167,0.072689,0.678484
241,'2024/11/04 18:10:01:127',5,0.54375,0.322917,0.551562,0.297917,0.557813,0.302083,0.565625,0.30625,0.529688,0.29375,0.520312,0.29375,0.509375,0.29375,0.56875,0.333333,0.485938,0.310417,0.55,0.3625,0.521875,0.35625,0.610937,0.547917,0.407813,0.458333,0.671875,0.720833,0.357812,0.233333,0.760938,0.745833,0.382813,0.027083,0.803125,0.741667,0.385938,-0.0375,0.80625,0.727083,0.401563,-0.029167,0.7875,0.73125,0.401563,0.004167,0.579687,0.958333,0.434375,0.941667,0.565625,1.364583,0.429688,1.370833,0.570313,1.7375,0.415625,1.758333,0.565625,1.783333,0.404687,1.80625,0.5625,1.84375,0.445313,1.854167,0.072689,0.678484
242,'2024/11/04 18:10:01:167',5,0.54375,0.322917,0.551562,0.297917,0.557813,0.302083,0.565625,0.30625,0.529688,0.29375,0.520312,0.29375,0.509375,0.29375,0.56875,0.335417,0.485938,0.3125,0.55,0.3625,0.521875,0.35625,0.610937,0.547917,0.407813,0.458333,0.675,0.722917,0.357812,0.235417,0.75625,0.745833,0.384375,0.027083,0.803125,0.739583,0.385938,-0.0375,0.804688,0.725,0.401563,-0.027083,0.78125,0.729167,0.401563,0.004167,0.58125,0.960417,0.434375,0.941667,0.56875,1.366667,0.429688,1.375,0.576563,1.741667,0.420312,1.764583,0.573438,1.7875,0.409375,1.8125,0.570313,1.847917,0.451562,1.8625,0.072689,0.678484
243,'2024/11/04 18:10:01:209',5,0.54375,0.322917,0.551562,0.297917,0.559375,0.302083,0.565625,0.30625,0.529688,0.29375,0.520312,0.29375,0.509375,0.29375,0.56875,0.335417,0.485938,0.310417,0.55,0.3625,0.521875,0.35625,0.610937,0.545833,0.407813,0.45625,0.676562,0.725,0.357812,0.227083,0.7625,0.741667,0.385938,0.0125,0.807813,0.733333,0.3875,-0.054167,0.809375,0.71875,0.403125,-0.045833,0.785937,0.725,0.403125,-0.004167,0.58125,0.958333,0.435937,0.9375,0.56875,1.358333,0.429688,1.364583,0.575,1.733333,0.41875,1.75,0.573438,1.779167,0.409375,1.8,0.56875,1.841667,0.45,1.845833,0.072689,0.678484
244,'2024/11/04 18:10:01:251',5,0.54375,0.322917,0.551562,0.297917,0.559375,0.302083,0.565625,0.304167,0.529688,0.29375,0.520312,0.29375,0.509375,0.29375,0.56875,0.333333,0.485938,0.3125,0.551562,0.360417,0.521875,0.35625,0.610937,0.541667,0.409375,0.454167,0.673437,0.714583,0.357812,0.220833,0.748438,0.7375,0.385938,0.004167,0.79375,0.73125,0.3875,-0.066667,0.795313,0.71875,0.404687,-0.060417,0.770312,0.722917,0.404687,-0.022917,0.58125,0.95625,0.439063,0.935417,0.570313,1.347917,0.434375,1.354167,0.58125,1.71875,0.428125,1.739583,0.579687,1.764583,0.420312,1.789583,0.579687,1.827083,0.457812,1.83125,0.072689,0.678484
245,'2024/11/04 18:10:01:291',5,0.546875,0.322917,0.553125,0.297917,0.559375,0.302083,0.565625,0.304167,0.53125,0.29375,0.521875,0.29375,0.510938,0.29375,0.56875,0.333333,0.4875,0.3125,0.553125,0.360417,0.525,0.35625,0.610937,0.539583,0.410937,0.45625,0.6625,0.708333,0.359375,0.220833,0.745313,0.735417,0.3875,0.00625,0.785937,0.73125,0.390625,-0.052083,0.789063,0.71875,0.407813,-0.054167,0.765625,0.722917,0.40625,-0.022917,0.58125,0.954167,0.440625,0.93125,0.571875,1.34375,0.4375,1.347917,0.58125,1.714583,0.429688,1.73125,0.578125,1.758333,0.421875,1.78125,0.578125,1.822917,0.45625,1.827083,0.072689,0.678484
246,'2024/11/04 18:10:01:333',5,0.548437,0.322917,0.554688,0.3,0.560938,0.302083,0.567187,0.30625,0.532812,0.29375,0.523438,0.29375,0.5125,0.29375,0.56875,0.333333,0.4875,0.3125,0.55625,0.3625,0.528125,0.35625,0.610937,0.539583,0.410937,0.45625,0.665625,0.710417,0.360938,0.222917,0.75,0.733333,0.3875,0.008333,0.789063,0.73125,0.390625,-0.05,0.790625,0.716667,0.407813,-0.052083,0.771875,0.722917,0.40625,-0.020833,0.58125,0.954167,0.440625,0.93125,0.573438,1.345833,0.4375,1.35,0.579687,1.71875,0.429688,1.7375,0.578125,1.764583,0.420312,1.7875,0.578125,1.827083,0.45625,1.833333,0.072689,0.678484
247,'2024/11/04 18:10:01:372',5,0.548437,0.322917,0.554688,0.3,0.560938,0.302083,0.567187,0.30625,0.532812,0.29375,0.523438,0.29375,0.5125,0.29375,0.56875,0.333333,0.4875,0.3125,0.55625,0.3625,0.526563,0.35625,0.610937,0.539583,0.410937,0.45625,0.665625,0.710417,0.360938,0.220833,0.746875,0.73125,0.3875,0.008333,0.78125,0.727083,0.390625,-0.05625,0.782812,0.7125,0.40625,-0.05625,0.767187,0.720833,0.40625,-0.01875,0.582812,0.954167,0.44375,0.93125,0.58125,1.347917,0.44375,1.352083,0.589063,1.720833,0.4375,1.739583,0.585938,1.766667,0.428125,1.789583,0.590625,1.829167,0.467187,1.835417,0.072689,0.678484
248,'2024/11/04 18:10:01:413',5,0.54375,0.31875,0.551562,0.297917,0.557813,0.3,0.564062,0.304167,0.529688,0.29375,0.520312,0.29375,0.510938,0.29375,0.567187,0.333333,0.4875,0.3125,0.551562,0.358333,0.523438,0.352083,0.610937,0.5375,0.410937,0.45625,0.665625,0.710417,0.3625,0.216667,0.7375,0.73125,0.3875,0.008333,0.771875,0.727083,0.390625,-0.05625,0.771875,0.714583,0.40625,-0.054167,0.757813,0.720833,0.40625,-0.016667,0.582812,0.954167,0.44375,0.93125,0.58125,1.347917,0.442187,1.354167,0.589063,1.720833,0.4375,1.739583,0.585938,1.766667,0.429688,1.789583,0.589063,1.829167,0.467187,1.835417,0.072689,0.678484
249,'2024/11/04 18:10:01:453',5,0.542188,0.320833,0.551562,0.3,0.557813,0.302083,0.564062,0.30625,0.529688,0.295833,0.520312,0.295833,0.510938,0.295833,0.567187,0.335417,0.485938,0.3125,0.551562,0.360417,0.523438,0.354167,0.609375,0.535417,0.410937,0.45625,0.665625,0.702083,0.364062,0.216667,0.734375,0.729167,0.385938,0.010417,0.76875,0.725,0.389062,-0.05,0.767187,0.7125,0.40625,-0.05,0.746875,0.71875,0.404687,-0.016667,0.582812,0.954167,0.44375,0.929167,0.576563,1.3375,0.43125,1.31875,0.589063,1.704167,0.439063,1.720833,0.585938,1.75,0.4375,1.770833,0.5875,1.80625,0.465625,1.820833,0.072689,0.678484
250,'2024/11/04 18:10:01:495',5,0.54375,0.322917,0.551562,0.3,0.557813,0.304167,0.564062,0.308333,0.529688,0.295833,0.520312,0.295833,0.510938,0.295833,0.567187,0.335417,0.485938,0.3125,0.551562,0.364583,0.523438,0.35625,0.609375,0.5375,0.410937,0.45625,0.665625,0.70625,0.364062,0.21875,0.7375,0.729167,0.385938,0.010417,0.775,0.727083,0.389062,-0.052083,0.771875,0.7125,0.40625,-0.05,0.754687,0.720833,0.404687,-0.016667,0.58125,0.954167,0.445313,0.929167,0.573438,1.339583,0.435937,1.320833,0.5875,1.70625,0.439063,1.733333,0.585938,1.752083,0.435937,1.7875,0.59375,1.810417,0.467187,1.83125,0.072689,0.678484
251,'2024/11/04 18:10:01:536',5,0.542188,0.325,0.551562,0.302083,0.557813,0.304167,0.564062,0.308333,0.529688,0.295833,0.520312,0.295833,0.509375,0.295833,0.567187,0.3375,0.485938,0.314583,0.551562,0.366667,0.521875,0.358333,0.607813,0.5375,0.409375,0.458333,0.664063,0.70625,0.364062,0.21875,0.729688,0.722917,0.385938,0.010417,0.765625,0.725,0.389062,-0.05,0.753125,0.704167,0.40625,-0.05,0.740625,0.7125,0.404687,-0.016667,0.58125,0.95625,0.445313,0.929167,0.570313,1.345833,0.435937,1.333333,0.584375,1.70625,0.4375,1.735417,0.58125,1.754167,0.435937,1.789583,0.590625,1.810417,0.465625,1.833333,0.072689,0.678484
252,'2024/11/04 18:10:01:578',5,0.542188,0.327083,0.55,0.304167,0.55625,0.30625,0.5625,0.310417,0.528125,0.297917,0.51875,0.297917,0.509375,0.297917,0.565625,0.3375,0.484375,0.314583,0.551562,0.370833,0.521875,0.360417,0.60625,0.539583,0.409375,0.458333,0.664063,0.714583,0.364062,0.21875,0.732813,0.720833,0.385938,0.008333,0.767187,0.720833,0.3875,-0.058333,0.760938,0.702083,0.404687,-0.054167,0.746875,0.710417,0.404687,-0.016667,0.58125,0.95625,0.445313,0.929167,0.565625,1.345833,0.426562,1.3375,0.579687,1.708333,0.435937,1.735417,0.576563,1.75625,0.434375,1.789583,0.584375,1.814583,0.457812,1.833333,0.072689,0.678484
253,'2024/11/04 18:10:01:618',5,0.539063,0.329167,0.548437,0.304167,0.554688,0.30625,0.5625,0.310417,0.526563,0.3,0.517187,0.3,0.507813,0.3,0.564062,0.3375,0.484375,0.316667,0.548437,0.370833,0.520312,0.3625,0.604688,0.541667,0.407813,0.458333,0.6625,0.71875,0.364062,0.21875,0.732813,0.71875,0.384375,0.010417,0.764063,0.714583,0.389062,-0.054167,0.759375,0.697917,0.404687,-0.052083,0.742188,0.702083,0.404687,-0.014583,0.578125,0.960417,0.440625,0.933333,0.560938,1.360417,0.421875,1.360417,0.565625,1.733333,0.417188,1.754167,0.560938,1.78125,0.407813,1.80625,0.573438,1.841667,0.448438,1.852083,0.072689,0.678484
254,'2024/11/04 18:10:01:659',5,0.539063,0.329167,0.546875,0.304167,0.554688,0.30625,0.560938,0.310417,0.526563,0.302083,0.517187,0.302083,0.50625,0.302083,0.564062,0.3375,0.482812,0.31875,0.548437,0.372917,0.51875,0.364583,0.604688,0.54375,0.407813,0.460417,0.660937,0.720833,0.364062,0.21875,0.717188,0.716667,0.385938,0.010417,0.745313,0.708333,0.390625,-0.054167,0.742188,0.685417,0.40625,-0.052083,0.73125,0.69375,0.404687,-0.014583,0.575,0.9625,0.439063,0.933333,0.557813,1.364583,0.420312,1.364583,0.564062,1.735417,0.415625,1.760417,0.559375,1.783333,0.409375,1.8125,0.56875,1.84375,0.442187,1.858333,0.072689,0.678484
255,'2024/11/04 18:10:01:699',5,0.5375,0.33125,0.545313,0.30625,0.551562,0.308333,0.557813,0.3125,0.525,0.304167,0.515625,0.30625,0.50625,0.30625,0.560938,0.341667,0.482812,0.325,0.546875,0.370833,0.517187,0.364583,0.603125,0.545833,0.407813,0.46875,0.659375,0.729167,0.364062,0.229167,0.707812,0.714583,0.3875,0.014583,0.739062,0.70625,0.392188,-0.045833,0.734375,0.68125,0.407813,-0.045833,0.714063,0.685417,0.404687,-0.010417,0.573438,0.96875,0.434375,0.941667,0.557813,1.377083,0.420312,1.383333,0.567187,1.754167,0.417188,1.783333,0.5625,1.802083,0.409375,1.8375,0.570313,1.8625,0.44375,1.879167,0.072689,0.678484
