@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric

@data
91,'2024/11/10 10:51:16:892',4,0.589063,0.425,0.592188,0.408333,0.595312,0.40625,0.598437,0.404167,0.58125,0.416667,0.579687,0.41875,0.576563,0.420833,0.607813,0.404167,0.578125,0.422917,0.603125,0.43125,0.590625,0.439583,0.654688,0.45625,0.584375,0.472917,0.657812,0.547917,0.596875,0.560417,0.635938,0.58125,0.635938,0.59375,0.64375,0.59375,0.651563,0.610417,0.64375,0.585417,0.654688,0.595833,0.64375,0.58125,0.651563,0.589583,0.701563,0.575,0.654688,0.579167,0.685938,0.704167,0.65,0.7,0.673437,0.822917,0.654688,0.827083,0.678125,0.841667,0.660937,0.839583,0.6625,0.86875,0.632813,0.86875,0.12,0.15,0.06,0.06
92,'2024/11/10 10:51:16:933',4,0.589063,0.425,0.592188,0.408333,0.595312,0.40625,0.598437,0.404167,0.58125,0.416667,0.578125,0.41875,0.576563,0.420833,0.607813,0.404167,0.578125,0.422917,0.603125,0.433333,0.590625,0.439583,0.654688,0.45625,0.584375,0.472917,0.657812,0.547917,0.596875,0.560417,0.635938,0.58125,0.635938,0.59375,0.642187,0.59375,0.651563,0.610417,0.642187,0.585417,0.654688,0.595833,0.642187,0.58125,0.651563,0.589583,0.701563,0.572917,0.654688,0.579167,0.685938,0.704167,0.65,0.7,0.673437,0.822917,0.654688,0.827083,0.678125,0.841667,0.660937,0.839583,0.6625,0.86875,0.632813,0.86875,0.12,0.15,0.06,0.06
93,'2024/11/10 10:51:16:972',4,0.589063,0.425,0.592188,0.408333,0.595312,0.40625,0.598437,0.404167,0.58125,0.416667,0.578125,0.41875,0.576563,0.420833,0.607813,0.404167,0.578125,0.422917,0.601563,0.433333,0.590625,0.439583,0.654688,0.45625,0.584375,0.472917,0.657812,0.55,0.596875,0.560417,0.635938,0.58125,0.635938,0.59375,0.642187,0.59375,0.651563,0.610417,0.642187,0.585417,0.654688,0.595833,0.642187,0.58125,0.651563,0.589583,0.701563,0.572917,0.654688,0.577083,0.685938,0.704167,0.65,0.7,0.673437,0.822917,0.654688,0.827083,0.678125,0.841667,0.660937,0.839583,0.6625,0.86875,0.632813,0.86875,0.12,0.15,0.06,0.06
94,'2024/11/10 10:51:20:699',5,0.5375,0.425,0.539063,0.4125,0.542188,0.4125,0.545313,0.410417,0.53125,0.41875,0.529688,0.41875,0.528125,0.420833,0.55,0.410417,0.528125,0.425,0.545313,0.429167,0.535937,0.435417,0.584375,0.44375,0.525,0.472917,0.598437,0.504167,0.5375,0.535417,0.5875,0.54375,0.570313,0.55625,0.590625,0.558333,0.582812,0.566667,0.584375,0.552083,0.582812,0.552083,0.582812,0.545833,0.579687,0.55,0.609375,0.560417,0.571875,0.56875,0.607813,0.652083,0.575,0.65,0.604688,0.752083,0.573438,0.745833,0.601563,0.764583,0.575,0.754167,0.596875,0.7875,0.575,0.777083,0.12,0.15,0.06,0.06
95,'2024/11/10 10:51:20:739',5,0.5375,0.422917,0.539063,0.4125,0.542188,0.410417,0.54375,0.410417,0.53125,0.41875,0.529688,0.41875,0.528125,0.420833,0.55,0.410417,0.528125,0.425,0.545313,0.429167,0.535937,0.435417,0.584375,0.44375,0.525,0.472917,0.598437,0.504167,0.535937,0.535417,0.582812,0.54375,0.570313,0.55625,0.5875,0.558333,0.582812,0.566667,0.58125,0.552083,0.582812,0.552083,0.579687,0.545833,0.579687,0.55,0.609375,0.560417,0.571875,0.56875,0.607813,0.652083,0.573438,0.65,0.604688,0.752083,0.573438,0.745833,0.601563,0.7625,0.575,0.752083,0.596875,0.785417,0.575,0.777083,0.12,0.15,0.06,0.06
96,'2024/11/10 10:51:20:779',5,0.5375,0.422917,0.539063,0.4125,0.542188,0.410417,0.54375,0.410417,0.53125,0.41875,0.529688,0.41875,0.528125,0.420833,0.55,0.410417,0.528125,0.425,0.545313,0.429167,0.535937,0.435417,0.584375,0.44375,0.525,0.470833,0.598437,0.504167,0.535937,0.533333,0.584375,0.54375,0.570313,0.55625,0.5875,0.558333,0.582812,0.566667,0.58125,0.552083,0.582812,0.552083,0.579687,0.545833,0.579687,0.55,0.609375,0.560417,0.571875,0.56875,0.607813,0.652083,0.573438,0.65,0.604688,0.752083,0.573438,0.745833,0.601563,0.7625,0.575,0.754167,0.596875,0.7875,0.575,0.777083,0.12,0.15,0.06,0.06
97,'2024/11/10 10:51:20:826',5,0.5375,0.422917,0.539063,0.4125,0.542188,0.410417,0.54375,0.410417,0.53125,0.416667,0.529688,0.41875,0.528125,0.420833,0.55,0.410417,0.528125,0.425,0.545313,0.429167,0.535937,0.435417,0.582812,0.44375,0.525,0.470833,0.6,0.504167,0.535937,0.533333,0.58125,0.54375,0.570313,0.55625,0.585938,0.558333,0.582812,0.564583,0.578125,0.552083,0.582812,0.552083,0.578125,0.545833,0.579687,0.55,0.609375,0.560417,0.571875,0.56875,0.607813,0.652083,0.573438,0.65,0.604688,0.752083,0.573438,0.745833,0.601563,0.7625,0.575,0.754167,0.598437,0.785417,0.573438,0.777083,0.12,0.15,0.06,0.06
98,'2024/11/10 10:51:20:864',5,0.5375,0.422917,0.539063,0.4125,0.542188,0.410417,0.54375,0.408333,0.53125,0.416667,0.529688,0.41875,0.528125,0.41875,0.55,0.410417,0.528125,0.422917,0.545313,0.429167,0.535937,0.433333,0.582812,0.44375,0.525,0.470833,0.6,0.504167,0.535937,0.533333,0.576563,0.539583,0.570313,0.55625,0.58125,0.55625,0.582812,0.564583,0.571875,0.545833,0.582812,0.552083,0.571875,0.54375,0.579687,0.55,0.607813,0.560417,0.571875,0.56875,0.607813,0.652083,0.573438,0.65,0.604688,0.752083,0.571875,0.745833,0.601563,0.7625,0.575,0.754167,0.598437,0.785417,0.573438,0.775,0.12,0.15,0.06,0.06
99,'2024/11/10 10:51:20:906',5,0.5375,0.422917,0.539063,0.4125,0.542188,0.410417,0.54375,0.408333,0.53125,0.416667,0.529688,0.41875,0.528125,0.41875,0.55,0.410417,0.528125,0.422917,0.545313,0.429167,0.535937,0.433333,0.582812,0.441667,0.525,0.470833,0.6,0.504167,0.535937,0.533333,0.576563,0.539583,0.570313,0.554167,0.578125,0.55625,0.582812,0.564583,0.571875,0.545833,0.582812,0.552083,0.570313,0.541667,0.579687,0.547917,0.607813,0.560417,0.571875,0.56875,0.60625,0.65,0.573438,0.647917,0.60625,0.752083,0.571875,0.745833,0.603125,0.7625,0.575,0.752083,0.598437,0.785417,0.573438,0.775,0.12,0.15,0.06,0.06
100,'2024/11/10 10:51:20:948',5,0.5375,0.422917,0.539063,0.4125,0.542188,0.410417,0.54375,0.408333,0.53125,0.416667,0.529688,0.41875,0.528125,0.41875,0.55,0.410417,0.528125,0.422917,0.545313,0.429167,0.535937,0.433333,0.582812,0.441667,0.523438,0.470833,0.598437,0.504167,0.535937,0.533333,0.573438,0.539583,0.570313,0.554167,0.576563,0.55625,0.582812,0.564583,0.570313,0.545833,0.582812,0.552083,0.56875,0.541667,0.579687,0.547917,0.607813,0.560417,0.571875,0.56875,0.60625,0.65,0.573438,0.647917,0.60625,0.752083,0.571875,0.745833,0.603125,0.7625,0.575,0.752083,0.6,0.785417,0.573438,0.777083,0.12,0.15,0.06,0.06
101,'2024/11/10 10:51:20:988',5,0.5375,0.422917,0.539063,0.4125,0.542188,0.410417,0.54375,0.408333,0.53125,0.416667,0.529688,0.416667,0.528125,0.41875,0.55,0.410417,0.528125,0.422917,0.545313,0.429167,0.535937,0.433333,0.582812,0.441667,0.523438,0.470833,0.598437,0.502083,0.535937,0.533333,0.575,0.539583,0.570313,0.554167,0.579687,0.55625,0.582812,0.564583,0.575,0.547917,0.582812,0.552083,0.571875,0.54375,0.579687,0.547917,0.607813,0.560417,0.571875,0.56875,0.60625,0.65,0.573438,0.65,0.60625,0.752083,0.571875,0.745833,0.603125,0.7625,0.575,0.752083,0.6,0.785417,0.573438,0.777083,0.12,0.15,0.06,0.06
102,'2024/11/10 10:51:21:034',5,0.5375,0.422917,0.539063,0.4125,0.542188,0.410417,0.54375,0.408333,0.53125,0.416667,0.529688,0.416667,0.528125,0.41875,0.55,0.410417,0.528125,0.422917,0.545313,0.429167,0.535937,0.433333,0.582812,0.441667,0.523438,0.470833,0.598437,0.502083,0.535937,0.533333,0.576563,0.539583,0.570313,0.554167,0.579687,0.55625,0.582812,0.564583,0.573438,0.547917,0.582812,0.552083,0.571875,0.54375,0.579687,0.547917,0.607813,0.558333,0.571875,0.56875,0.60625,0.65,0.573438,0.65,0.60625,0.752083,0.571875,0.745833,0.603125,0.7625,0.573438,0.752083,0.6,0.785417,0.573438,0.777083,0.12,0.15,0.06,0.06
103,'2024/11/10 10:51:21:072',5,0.5375,0.422917,0.539063,0.4125,0.542188,0.410417,0.54375,0.408333,0.53125,0.416667,0.529688,0.416667,0.528125,0.41875,0.55,0.410417,0.528125,0.422917,0.545313,0.429167,0.535937,0.433333,0.582812,0.441667,0.523438,0.470833,0.6,0.502083,0.535937,0.533333,0.578125,0.539583,0.570313,0.554167,0.58125,0.55625,0.58125,0.564583,0.575,0.547917,0.582812,0.55,0.573438,0.54375,0.579687,0.547917,0.607813,0.558333,0.571875,0.56875,0.60625,0.65,0.573438,0.65,0.60625,0.752083,0.571875,0.745833,0.603125,0.764583,0.573438,0.754167,0.6,0.785417,0.573438,0.777083,0.12,0.15,0.06,0.06
104,'2024/11/10 10:51:21:113',5,0.5375,0.422917,0.539063,0.4125,0.542188,0.410417,0.54375,0.408333,0.53125,0.416667,0.529688,0.416667,0.528125,0.41875,0.55,0.410417,0.528125,0.422917,0.545313,0.429167,0.535937,0.433333,0.582812,0.441667,0.523438,0.470833,0.6,0.502083,0.535937,0.533333,0.578125,0.539583,0.570313,0.554167,0.58125,0.55625,0.58125,0.564583,0.575,0.547917,0.582812,0.55,0.573438,0.54375,0.579687,0.547917,0.607813,0.558333,0.571875,0.56875,0.60625,0.65,0.573438,0.65,0.60625,0.752083,0.571875,0.745833,0.601563,0.764583,0.573438,0.754167,0.6,0.785417,0.573438,0.777083,0.12,0.15,0.06,0.06
105,'2024/11/10 10:51:21:153',5,0.5375,0.422917,0.539063,0.4125,0.542188,0.410417,0.54375,0.408333,0.53125,0.416667,0.529688,0.416667,0.528125,0.41875,0.55,0.410417,0.528125,0.422917,0.545313,0.429167,0.535937,0.433333,0.582812,0.441667,0.523438,0.470833,0.6,0.502083,0.535937,0.533333,0.576563,0.539583,0.570313,0.554167,0.579687,0.55625,0.58125,0.564583,0.573438,0.547917,0.582812,0.55,0.573438,0.54375,0.579687,0.547917,0.607813,0.560417,0.570313,0.56875,0.60625,0.65,0.573438,0.65,0.60625,0.752083,0.571875,0.745833,0.603125,0.7625,0.573438,0.754167,0.598437,0.785417,0.573438,0.777083,0.12,0.15,0.06,0.06
106,'2024/11/10 10:51:21:193',5,0.5375,0.422917,0.539063,0.4125,0.542188,0.410417,0.54375,0.408333,0.53125,0.416667,0.529688,0.416667,0.528125,0.41875,0.55,0.410417,0.528125,0.422917,0.545313,0.429167,0.535937,0.433333,0.582812,0.441667,0.523438,0.470833,0.601563,0.502083,0.535937,0.533333,0.579687,0.539583,0.570313,0.554167,0.579687,0.55625,0.58125,0.5625,0.573438,0.547917,0.582812,0.55,0.575,0.54375,0.579687,0.547917,0.607813,0.560417,0.570313,0.56875,0.60625,0.65,0.573438,0.65,0.60625,0.752083,0.571875,0.745833,0.603125,0.7625,0.573438,0.754167,0.598437,0.785417,0.573438,0.777083,0.12,0.15,0.06,0.06
107,'2024/11/10 10:51:21:232',5,0.5375,0.422917,0.539063,0.4125,0.542188,0.410417,0.54375,0.408333,0.53125,0.416667,0.529688,0.416667,0.528125,0.41875,0.55,0.408333,0.528125,0.422917,0.545313,0.429167,0.535937,0.433333,0.582812,0.441667,0.525,0.470833,0.6,0.502083,0.535937,0.533333,0.579687,0.539583,0.570313,0.552083,0.579687,0.55625,0.582812,0.5625,0.573438,0.547917,0.582812,0.55,0.575,0.54375,0.579687,0.547917,0.607813,0.560417,0.571875,0.56875,0.60625,0.652083,0.573438,0.652083,0.60625,0.752083,0.571875,0.745833,0.603125,0.764583,0.573438,0.754167,0.598437,0.7875,0.573438,0.779167,0.12,0.15,0.06,0.06
108,'2024/11/10 10:51:21:274',5,0.5375,0.422917,0.539063,0.4125,0.542188,0.410417,0.54375,0.408333,0.53125,0.416667,0.529688,0.416667,0.528125,0.41875,0.55,0.408333,0.528125,0.422917,0.545313,0.429167,0.535937,0.433333,0.582812,0.441667,0.525,0.470833,0.6,0.502083,0.535937,0.533333,0.575,0.539583,0.570313,0.552083,0.578125,0.55625,0.582812,0.5625,0.571875,0.547917,0.582812,0.55,0.570313,0.541667,0.579687,0.547917,0.607813,0.560417,0.571875,0.56875,0.60625,0.652083,0.573438,0.652083,0.60625,0.752083,0.571875,0.745833,0.603125,0.764583,0.573438,0.754167,0.598437,0.7875,0.573438,0.779167,0.12,0.15,0.06,0.06
109,'2024/11/10 10:51:21:315',5,0.5375,0.422917,0.539063,0.4125,0.542188,0.410417,0.545313,0.408333,0.53125,0.416667,0.529688,0.416667,0.528125,0.41875,0.55,0.408333,0.528125,0.422917,0.545313,0.429167,0.535937,0.433333,0.582812,0.441667,0.525,0.470833,0.6,0.502083,0.535937,0.533333,0.573438,0.539583,0.570313,0.552083,0.576563,0.55625,0.582812,0.5625,0.570313,0.547917,0.582812,0.55,0.56875,0.541667,0.579687,0.547917,0.607813,0.560417,0.571875,0.56875,0.60625,0.654167,0.573438,0.652083,0.60625,0.752083,0.571875,0.745833,0.603125,0.764583,0.573438,0.754167,0.598437,0.7875,0.571875,0.779167,0.12,0.15,0.06,0.06
110,'2024/11/10 10:51:21:360',5,0.5375,0.422917,0.539063,0.4125,0.542188,0.410417,0.545313,0.408333,0.53125,0.416667,0.529688,0.416667,0.528125,0.41875,0.55,0.408333,0.528125,0.422917,0.545313,0.429167,0.535937,0.433333,0.582812,0.441667,0.525,0.470833,0.6,0.502083,0.535937,0.533333,0.573438,0.539583,0.570313,0.552083,0.576563,0.55625,0.582812,0.5625,0.570313,0.547917,0.582812,0.55,0.56875,0.541667,0.579687,0.547917,0.607813,0.560417,0.570313,0.56875,0.60625,0.652083,0.573438,0.652083,0.60625,0.752083,0.571875,0.745833,0.603125,0.764583,0.573438,0.754167,0.598437,0.7875,0.573438,0.779167,0.12,0.15,0.06,0.06
111,'2024/11/10 10:51:21:400',5,0.5375,0.422917,0.539063,0.410417,0.542188,0.410417,0.545313,0.408333,0.53125,0.416667,0.529688,0.416667,0.528125,0.41875,0.55,0.408333,0.528125,0.422917,0.545313,0.429167,0.535937,0.433333,0.582812,0.441667,0.525,0.470833,0.6,0.502083,0.535937,0.533333,0.576563,0.539583,0.570313,0.552083,0.58125,0.55625,0.582812,0.5625,0.576563,0.55,0.582812,0.55,0.573438,0.54375,0.579687,0.545833,0.607813,0.560417,0.570313,0.56875,0.60625,0.654167,0.573438,0.652083,0.60625,0.752083,0.571875,0.745833,0.603125,0.764583,0.573438,0.754167,0.598437,0.7875,0.571875,0.779167,0.12,0.15,0.06,0.06
112,'2024/11/10 10:51:21:440',5,0.5375,0.422917,0.539063,0.410417,0.542188,0.410417,0.545313,0.408333,0.53125,0.416667,0.529688,0.416667,0.528125,0.41875,0.55,0.408333,0.528125,0.422917,0.545313,0.429167,0.535937,0.433333,0.582812,0.441667,0.525,0.470833,0.598437,0.504167,0.535937,0.533333,0.570313,0.539583,0.570313,0.552083,0.56875,0.552083,0.582812,0.5625,0.565625,0.55,0.582812,0.55,0.565625,0.54375,0.579687,0.545833,0.607813,0.560417,0.570313,0.56875,0.60625,0.654167,0.573438,0.652083,0.60625,0.752083,0.571875,0.745833,0.603125,0.764583,0.573438,0.754167,0.598437,0.785417,0.571875,0.779167,0.12,0.15,0.06,0.06
113,'2024/11/10 10:51:21:482',5,0.5375,0.422917,0.539063,0.4125,0.542188,0.410417,0.545313,0.408333,0.53125,0.416667,0.529688,0.416667,0.528125,0.41875,0.55,0.408333,0.528125,0.422917,0.545313,0.429167,0.535937,0.433333,0.582812,0.441667,0.525,0.470833,0.6,0.504167,0.5375,0.533333,0.576563,0.539583,0.570313,0.552083,0.579687,0.55625,0.582812,0.5625,0.575,0.55,0.582812,0.55,0.571875,0.54375,0.579687,0.545833,0.607813,0.560417,0.570313,0.56875,0.60625,0.654167,0.573438,0.652083,0.60625,0.752083,0.571875,0.745833,0.603125,0.764583,0.573438,0.754167,0.598437,0.7875,0.571875,0.779167,0.12,0.15,0.06,0.06
114,'2024/11/10 10:51:21:523',5,0.5375,0.422917,0.539063,0.4125,0.542188,0.410417,0.545313,0.408333,0.53125,0.416667,0.529688,0.41875,0.528125,0.41875,0.55,0.408333,0.528125,0.422917,0.545313,0.429167,0.535937,0.433333,0.582812,0.441667,0.525,0.470833,0.598437,0.504167,0.535937,0.533333,0.570313,0.5375,0.570313,0.552083,0.567187,0.552083,0.582812,0.5625,0.5625,0.547917,0.584375,0.55,0.564062,0.541667,0.579687,0.545833,0.607813,0.560417,0.570313,0.56875,0.60625,0.654167,0.573438,0.652083,0.60625,0.752083,0.571875,0.745833,0.603125,0.764583,0.573438,0.754167,0.598437,0.785417,0.571875,0.779167,0.12,0.15,0.06,0.06
115,'2024/11/10 10:51:21:561',5,0.5375,0.422917,0.539063,0.4125,0.542188,0.410417,0.545313,0.408333,0.53125,0.416667,0.529688,0.41875,0.528125,0.41875,0.55,0.408333,0.528125,0.422917,0.545313,0.429167,0.535937,0.433333,0.582812,0.441667,0.525,0.46875,0.596875,0.504167,0.535937,0.533333,0.570313,0.539583,0.570313,0.552083,0.570313,0.552083,0.582812,0.5625,0.56875,0.55,0.584375,0.547917,0.565625,0.54375,0.579687,0.545833,0.607813,0.560417,0.570313,0.56875,0.60625,0.654167,0.573438,0.652083,0.60625,0.752083,0.571875,0.745833,0.603125,0.764583,0.573438,0.754167,0.598437,0.785417,0.571875,0.779167,0.12,0.15,0.06,0.06
116,'2024/11/10 10:51:21:614',5,0.5375,0.422917,0.539063,0.4125,0.542188,0.410417,0.545313,0.408333,0.532812,0.416667,0.529688,0.41875,0.528125,0.41875,0.55,0.408333,0.528125,0.422917,0.545313,0.429167,0.535937,0.433333,0.582812,0.441667,0.525,0.470833,0.596875,0.504167,0.5375,0.533333,0.570313,0.539583,0.570313,0.552083,0.570313,0.55,0.582812,0.560417,0.567187,0.55,0.584375,0.547917,0.565625,0.54375,0.58125,0.545833,0.607813,0.560417,0.571875,0.56875,0.60625,0.654167,0.573438,0.652083,0.60625,0.752083,0.571875,0.745833,0.603125,0.764583,0.573438,0.754167,0.598437,0.7875,0.571875,0.779167,0.12,0.15,0.06,0.06
117,'2024/11/10 10:51:21:653',5,0.5375,0.422917,0.539063,0.4125,0.542188,0.410417,0.545313,0.408333,0.532812,0.416667,0.529688,0.41875,0.528125,0.41875,0.55,0.410417,0.528125,0.422917,0.545313,0.429167,0.535937,0.433333,0.582812,0.441667,0.525,0.470833,0.596875,0.504167,0.5375,0.533333,0.571875,0.539583,0.570313,0.552083,0.570313,0.552083,0.582812,0.560417,0.567187,0.552083,0.584375,0.547917,0.567187,0.545833,0.58125,0.545833,0.607813,0.560417,0.571875,0.56875,0.60625,0.654167,0.573438,0.652083,0.60625,0.752083,0.571875,0.745833,0.603125,0.764583,0.573438,0.754167,0.598437,0.785417,0.571875,0.779167,0.12,0.15,0.06,0.06
118,'2024/11/10 10:51:21:699',5,0.5375,0.422917,0.539063,0.4125,0.542188,0.410417,0.545313,0.408333,0.532812,0.416667,0.529688,0.41875,0.528125,0.41875,0.55,0.410417,0.528125,0.422917,0.545313,0.429167,0.5375,0.433333,0.582812,0.441667,0.525,0.470833,0.596875,0.504167,0.5375,0.533333,0.571875,0.539583,0.571875,0.552083,0.571875,0.554167,0.584375,0.560417,0.567187,0.554167,0.584375,0.547917,0.567187,0.547917,0.58125,0.545833,0.607813,0.560417,0.571875,0.56875,0.60625,0.654167,0.573438,0.652083,0.60625,0.752083,0.571875,0.745833,0.603125,0.764583,0.575,0.754167,0.598437,0.785417,0.571875,0.779167,0.12,0.15,0.06,0.06
119,'2024/11/10 10:51:21:743',5,0.5375,0.422917,0.539063,0.4125,0.542188,0.410417,0.545313,0.408333,0.532812,0.416667,0.529688,0.41875,0.528125,0.41875,0.55,0.410417,0.528125,0.422917,0.546875,0.429167,0.5375,0.433333,0.584375,0.441667,0.525,0.46875,0.596875,0.504167,0.5375,0.533333,0.571875,0.539583,0.571875,0.552083,0.565625,0.55,0.584375,0.560417,0.564062,0.55,0.584375,0.547917,0.564062,0.54375,0.58125,0.545833,0.607813,0.560417,0.571875,0.56875,0.60625,0.654167,0.573438,0.652083,0.60625,0.752083,0.571875,0.745833,0.603125,0.764583,0.575,0.754167,0.598437,0.785417,0.571875,0.779167,0.12,0.15,0.06,0.06
120,'2024/11/10 10:51:24:549',6,0.765625,0.39375,0.773438,0.3875,0.776563,0.3875,0.779688,0.389583,0.764063,0.383333,0.760938,0.38125,0.75625,0.38125,0.782812,0.395833,0.75,0.383333,0.767187,0.410417,0.757813,0.404167,0.789063,0.458333,0.717188,0.43125,0.78125,0.51875,0.707812,0.514583,0.754687,0.504167,0.7625,0.560417,0.745313,0.508333,0.775,0.577083,0.746875,0.495833,0.782812,0.5625,0.748438,0.495833,0.778125,0.558333,0.748438,0.58125,0.70625,0.575,0.753125,0.69375,0.71875,0.7,0.748438,0.797917,0.720312,0.797917,0.740625,0.816667,0.715625,0.808333,0.760938,0.8375,0.734375,0.835417,0.12,0.15,0.06,0.06
121,'2024/11/10 10:51:24:597',6,0.765625,0.39375,0.773438,0.385417,0.776563,0.3875,0.779688,0.389583,0.764063,0.383333,0.760938,0.38125,0.75625,0.38125,0.78125,0.395833,0.75,0.383333,0.767187,0.410417,0.757813,0.404167,0.7875,0.458333,0.717188,0.43125,0.78125,0.51875,0.707812,0.514583,0.753125,0.510417,0.7625,0.560417,0.745313,0.514583,0.775,0.575,0.745313,0.504167,0.782812,0.5625,0.746875,0.502083,0.778125,0.558333,0.748438,0.58125,0.70625,0.575,0.751562,0.691667,0.71875,0.7,0.748438,0.797917,0.720312,0.797917,0.740625,0.81875,0.715625,0.810417,0.760938,0.8375,0.735937,0.835417,0.12,0.15,0.06,0.06
122,'2024/11/10 10:51:24:636',6,0.765625,0.39375,0.773438,0.385417,0.776563,0.3875,0.779688,0.389583,0.764063,0.383333,0.760938,0.38125,0.75625,0.38125,0.78125,0.395833,0.75,0.383333,0.767187,0.408333,0.757813,0.404167,0.7875,0.458333,0.715625,0.43125,0.779688,0.51875,0.707812,0.514583,0.75,0.5125,0.7625,0.560417,0.740625,0.516667,0.775,0.575,0.742188,0.50625,0.782812,0.5625,0.74375,0.504167,0.778125,0.558333,0.748438,0.58125,0.70625,0.575,0.751562,0.691667,0.717188,0.7,0.748438,0.797917,0.720312,0.797917,0.740625,0.81875,0.715625,0.810417,0.764063,0.8375,0.7375,0.8375,0.12,0.15,0.06,0.06
123,'2024/11/10 10:51:24:689',6,0.765625,0.39375,0.771875,0.385417,0.775,0.3875,0.778125,0.389583,0.764063,0.38125,0.760938,0.38125,0.75625,0.379167,0.78125,0.395833,0.75,0.383333,0.767187,0.408333,0.75625,0.404167,0.7875,0.458333,0.715625,0.429167,0.778125,0.51875,0.707812,0.514583,0.751562,0.50625,0.760938,0.560417,0.742188,0.508333,0.775,0.575,0.74375,0.495833,0.782812,0.5625,0.745313,0.495833,0.778125,0.558333,0.748438,0.58125,0.70625,0.575,0.75,0.691667,0.717188,0.7,0.748438,0.797917,0.720312,0.797917,0.740625,0.816667,0.715625,0.810417,0.7625,0.8375,0.735937,0.8375,0.12,0.15,0.06,0.06
124,'2024/11/10 10:51:24:740',6,0.765625,0.39375,0.771875,0.385417,0.775,0.3875,0.778125,0.389583,0.764063,0.38125,0.760938,0.38125,0.75625,0.379167,0.78125,0.395833,0.748438,0.383333,0.767187,0.408333,0.75625,0.404167,0.7875,0.45625,0.715625,0.429167,0.778125,0.520833,0.707812,0.514583,0.75,0.50625,0.760938,0.560417,0.742188,0.510417,0.775,0.575,0.74375,0.497917,0.782812,0.5625,0.74375,0.497917,0.778125,0.558333,0.746875,0.58125,0.70625,0.575,0.751562,0.691667,0.717188,0.7,0.748438,0.797917,0.720312,0.797917,0.740625,0.816667,0.715625,0.810417,0.7625,0.8375,0.735937,0.8375,0.12,0.15,0.06,0.06
125,'2024/11/10 10:51:24:792',6,0.765625,0.39375,0.771875,0.385417,0.775,0.3875,0.778125,0.389583,0.764063,0.38125,0.760938,0.38125,0.75625,0.379167,0.78125,0.395833,0.748438,0.383333,0.767187,0.408333,0.75625,0.404167,0.785937,0.45625,0.715625,0.429167,0.778125,0.520833,0.70625,0.514583,0.751562,0.510417,0.760938,0.560417,0.74375,0.514583,0.775,0.575,0.745313,0.504167,0.782812,0.5625,0.745313,0.502083,0.778125,0.558333,0.746875,0.58125,0.70625,0.575,0.753125,0.69375,0.717188,0.7,0.748438,0.797917,0.720312,0.797917,0.740625,0.81875,0.715625,0.810417,0.7625,0.8375,0.735937,0.8375,0.12,0.15,0.06,0.06
