@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric

@data
249,'2024/11/09 12:35:52:364',8,0.695313,0.3625,0.7,0.352083,0.703125,0.354167,0.70625,0.354167,0.692187,0.354167,0.689062,0.354167,0.685938,0.354167,0.7125,0.360417,0.682813,0.358333,0.7,0.375,0.690625,0.372917,0.732813,0.422917,0.65625,0.425,0.740625,0.504167,0.6375,0.49375,0.745313,0.5625,0.615625,0.539583,0.748438,0.583333,0.60625,0.554167,0.745313,0.583333,0.60625,0.552083,0.742188,0.579167,0.610937,0.55,0.707812,0.560417,0.664063,0.558333,0.723437,0.664583,0.657812,0.660417,0.732813,0.76875,0.657812,0.758333,0.734375,0.783333,0.664063,0.777083,0.739062,0.8,0.6375,0.783333,0.434112,0.810697,0.359345,0.779045,0.877306
250,'2024/11/09 12:35:52:409',8,0.692187,0.3625,0.696875,0.354167,0.7,0.354167,0.703125,0.354167,0.689062,0.354167,0.685938,0.354167,0.682813,0.354167,0.709375,0.360417,0.679688,0.360417,0.696875,0.375,0.6875,0.372917,0.729688,0.425,0.654688,0.425,0.7375,0.504167,0.634375,0.49375,0.742188,0.5625,0.6125,0.539583,0.745313,0.583333,0.601563,0.554167,0.740625,0.583333,0.603125,0.554167,0.739062,0.579167,0.607813,0.55,0.704687,0.560417,0.659375,0.558333,0.720312,0.664583,0.654688,0.660417,0.73125,0.76875,0.657812,0.758333,0.732813,0.783333,0.664063,0.777083,0.735937,0.797917,0.6375,0.783333,0.434112,0.810697,0.359345,0.779045,0.877306
251,'2024/11/09 12:35:52:458',8,0.685938,0.364583,0.690625,0.354167,0.69375,0.354167,0.698438,0.35625,0.682813,0.354167,0.68125,0.354167,0.678125,0.354167,0.703125,0.3625,0.673437,0.360417,0.690625,0.377083,0.68125,0.375,0.723437,0.425,0.646875,0.427083,0.732813,0.504167,0.629687,0.49375,0.735937,0.5625,0.60625,0.541667,0.739062,0.583333,0.596875,0.55625,0.734375,0.583333,0.596875,0.55625,0.73125,0.579167,0.601563,0.552083,0.698438,0.5625,0.654688,0.558333,0.717188,0.66875,0.651563,0.664583,0.729688,0.76875,0.65625,0.758333,0.73125,0.783333,0.664063,0.777083,0.735937,0.797917,0.639063,0.783333,0.434112,0.810697,0.359345,0.779045,0.877306
252,'2024/11/09 12:35:52:500',8,0.684375,0.364583,0.689062,0.354167,0.692187,0.35625,0.696875,0.35625,0.68125,0.35625,0.678125,0.35625,0.676562,0.35625,0.701563,0.3625,0.673437,0.3625,0.690625,0.377083,0.679688,0.375,0.721875,0.425,0.648438,0.427083,0.73125,0.504167,0.628125,0.49375,0.734375,0.5625,0.60625,0.541667,0.735937,0.583333,0.595312,0.55625,0.732813,0.583333,0.596875,0.55625,0.729688,0.579167,0.601563,0.552083,0.696875,0.5625,0.653125,0.558333,0.714063,0.66875,0.65,0.664583,0.728125,0.76875,0.65625,0.758333,0.729688,0.78125,0.664063,0.775,0.735937,0.797917,0.639063,0.783333,0.434112,0.810697,0.359345,0.779045,0.877306
253,'2024/11/09 12:35:52:542',8,0.68125,0.364583,0.685938,0.354167,0.690625,0.35625,0.69375,0.35625,0.678125,0.35625,0.675,0.35625,0.673437,0.35625,0.698438,0.3625,0.670313,0.3625,0.6875,0.377083,0.676562,0.375,0.720312,0.425,0.645312,0.427083,0.729688,0.504167,0.626562,0.49375,0.732813,0.5625,0.60625,0.541667,0.734375,0.583333,0.596875,0.558333,0.73125,0.583333,0.596875,0.55625,0.728125,0.579167,0.601563,0.554167,0.69375,0.5625,0.651563,0.558333,0.7125,0.66875,0.65,0.664583,0.726563,0.766667,0.65625,0.75625,0.726563,0.779167,0.664063,0.775,0.734375,0.79375,0.639063,0.783333,0.434112,0.810697,0.359345,0.779045,0.877306
254,'2024/11/09 12:35:52:586',8,0.679688,0.364583,0.684375,0.354167,0.6875,0.35625,0.690625,0.35625,0.676562,0.35625,0.673437,0.35625,0.670313,0.35625,0.696875,0.3625,0.667188,0.3625,0.685938,0.377083,0.675,0.375,0.717188,0.425,0.64375,0.427083,0.728125,0.504167,0.623438,0.495833,0.73125,0.5625,0.604688,0.54375,0.732813,0.583333,0.595312,0.558333,0.728125,0.583333,0.595312,0.558333,0.726563,0.579167,0.6,0.554167,0.692187,0.5625,0.648438,0.558333,0.710938,0.66875,0.646875,0.664583,0.726563,0.766667,0.654688,0.75625,0.728125,0.779167,0.664063,0.772917,0.734375,0.795833,0.639063,0.78125,0.434112,0.810697,0.359345,0.779045,0.877306
255,'2024/11/09 12:35:52:631',8,0.676562,0.364583,0.68125,0.35625,0.684375,0.35625,0.6875,0.35625,0.673437,0.35625,0.670313,0.35625,0.667188,0.35625,0.69375,0.3625,0.664063,0.364583,0.682813,0.377083,0.671875,0.377083,0.714063,0.425,0.640625,0.427083,0.726563,0.504167,0.621875,0.495833,0.729688,0.5625,0.603125,0.545833,0.73125,0.583333,0.59375,0.560417,0.726563,0.583333,0.595312,0.558333,0.725,0.579167,0.598437,0.55625,0.690625,0.5625,0.646875,0.558333,0.709375,0.66875,0.645312,0.664583,0.726563,0.766667,0.654688,0.75625,0.728125,0.779167,0.664063,0.772917,0.732813,0.795833,0.639063,0.783333,0.434112,0.810697,0.359345,0.779045,0.877306
256,'2024/11/09 12:35:52:671',8,0.673437,0.364583,0.678125,0.35625,0.68125,0.35625,0.684375,0.35625,0.670313,0.35625,0.667188,0.358333,0.664063,0.358333,0.690625,0.3625,0.6625,0.364583,0.679688,0.377083,0.66875,0.377083,0.7125,0.425,0.639063,0.427083,0.725,0.504167,0.620313,0.495833,0.728125,0.5625,0.603125,0.545833,0.729688,0.583333,0.59375,0.560417,0.725,0.583333,0.595312,0.558333,0.721875,0.579167,0.598437,0.55625,0.689062,0.5625,0.645312,0.560417,0.707812,0.666667,0.64375,0.664583,0.726563,0.766667,0.654688,0.75625,0.728125,0.779167,0.664063,0.772917,0.732813,0.79375,0.639063,0.783333,0.434112,0.810697,0.359345,0.779045,0.877306
257,'2024/11/09 12:35:52:712',8,0.665625,0.366667,0.670313,0.35625,0.673437,0.35625,0.676562,0.35625,0.6625,0.358333,0.659375,0.358333,0.65625,0.358333,0.684375,0.3625,0.654688,0.366667,0.671875,0.379167,0.6625,0.377083,0.707812,0.425,0.632813,0.429167,0.723437,0.502083,0.620313,0.495833,0.726563,0.560417,0.603125,0.545833,0.728125,0.583333,0.59375,0.5625,0.723437,0.58125,0.59375,0.560417,0.720312,0.577083,0.598437,0.55625,0.685938,0.5625,0.642187,0.5625,0.704687,0.666667,0.640625,0.664583,0.725,0.766667,0.651563,0.75625,0.728125,0.779167,0.659375,0.775,0.732813,0.79375,0.639063,0.783333,0.434112,0.810697,0.359345,0.779045,0.877306
258,'2024/11/09 12:35:52:754',8,0.665625,0.366667,0.66875,0.35625,0.673437,0.358333,0.676562,0.358333,0.660937,0.358333,0.659375,0.358333,0.65625,0.358333,0.682813,0.364583,0.653125,0.366667,0.670313,0.379167,0.660937,0.379167,0.70625,0.425,0.632813,0.429167,0.721875,0.502083,0.620313,0.495833,0.726563,0.560417,0.603125,0.545833,0.728125,0.58125,0.595312,0.5625,0.723437,0.58125,0.595312,0.560417,0.720312,0.575,0.6,0.558333,0.685938,0.5625,0.64375,0.5625,0.703125,0.666667,0.640625,0.664583,0.723437,0.7625,0.65,0.75625,0.728125,0.775,0.657812,0.775,0.732813,0.791667,0.6375,0.78125,0.434112,0.810697,0.359345,0.779045,0.877306
259,'2024/11/09 12:35:52:796',8,0.665625,0.366667,0.670313,0.35625,0.673437,0.35625,0.676562,0.358333,0.660937,0.358333,0.659375,0.358333,0.65625,0.358333,0.68125,0.364583,0.653125,0.366667,0.671875,0.379167,0.660937,0.379167,0.70625,0.425,0.632813,0.429167,0.721875,0.5,0.620313,0.495833,0.726563,0.560417,0.604688,0.547917,0.728125,0.58125,0.595312,0.564583,0.723437,0.58125,0.595312,0.5625,0.720312,0.575,0.6,0.558333,0.685938,0.5625,0.64375,0.564583,0.704687,0.664583,0.640625,0.664583,0.723437,0.7625,0.648438,0.75625,0.726563,0.775,0.65625,0.772917,0.732813,0.79375,0.639063,0.78125,0.434112,0.810697,0.359345,0.779045,0.877306
260,'2024/11/09 12:35:52:848',8,0.665625,0.364583,0.66875,0.35625,0.673437,0.35625,0.676562,0.35625,0.660937,0.358333,0.659375,0.358333,0.65625,0.358333,0.68125,0.3625,0.653125,0.366667,0.671875,0.377083,0.660937,0.377083,0.707812,0.420833,0.634375,0.427083,0.721875,0.497917,0.621875,0.495833,0.728125,0.55625,0.604688,0.547917,0.729688,0.575,0.595312,0.564583,0.725,0.575,0.596875,0.5625,0.723437,0.570833,0.6,0.560417,0.6875,0.5625,0.645312,0.564583,0.70625,0.664583,0.640625,0.664583,0.725,0.764583,0.648438,0.75625,0.728125,0.775,0.65625,0.772917,0.734375,0.79375,0.6375,0.78125,0.434112,0.810697,0.359345,0.779045,0.877306
261,'2024/11/09 12:35:52:891',8,0.664063,0.364583,0.66875,0.35625,0.673437,0.35625,0.676562,0.35625,0.660937,0.358333,0.659375,0.358333,0.65625,0.358333,0.68125,0.3625,0.654688,0.366667,0.671875,0.377083,0.660937,0.377083,0.707812,0.420833,0.634375,0.427083,0.721875,0.495833,0.621875,0.495833,0.729688,0.554167,0.604688,0.547917,0.73125,0.575,0.595312,0.564583,0.726563,0.575,0.596875,0.564583,0.725,0.56875,0.601563,0.560417,0.6875,0.5625,0.645312,0.564583,0.70625,0.666667,0.640625,0.664583,0.726563,0.764583,0.648438,0.75625,0.728125,0.775,0.65625,0.772917,0.734375,0.79375,0.6375,0.78125,0.434112,0.810697,0.359345,0.779045,0.877306
262,'2024/11/09 12:35:52:934',8,0.665625,0.364583,0.670313,0.35625,0.673437,0.35625,0.676562,0.35625,0.660937,0.35625,0.659375,0.358333,0.65625,0.358333,0.682813,0.3625,0.654688,0.366667,0.671875,0.377083,0.660937,0.377083,0.709375,0.420833,0.635938,0.427083,0.723437,0.495833,0.621875,0.495833,0.729688,0.554167,0.604688,0.547917,0.73125,0.575,0.595312,0.564583,0.726563,0.575,0.598437,0.564583,0.725,0.56875,0.603125,0.560417,0.689062,0.5625,0.645312,0.564583,0.70625,0.66875,0.642187,0.664583,0.728125,0.76875,0.648438,0.758333,0.729688,0.777083,0.65625,0.775,0.735937,0.797917,0.6375,0.78125,0.434112,0.810697,0.359345,0.779045,0.877306
263,'2024/11/09 12:35:52:976',8,0.665625,0.364583,0.670313,0.35625,0.675,0.35625,0.678125,0.35625,0.6625,0.35625,0.660937,0.358333,0.657812,0.358333,0.682813,0.3625,0.65625,0.366667,0.673437,0.377083,0.6625,0.377083,0.709375,0.420833,0.635938,0.427083,0.723437,0.495833,0.621875,0.497917,0.73125,0.554167,0.60625,0.55,0.732813,0.575,0.596875,0.566667,0.729688,0.575,0.598437,0.564583,0.726563,0.570833,0.603125,0.5625,0.690625,0.5625,0.646875,0.564583,0.709375,0.670833,0.642187,0.666667,0.729688,0.770833,0.65,0.758333,0.729688,0.779167,0.657812,0.775,0.7375,0.802083,0.6375,0.783333,0.434112,0.810697,0.359345,0.779045,0.877306
264,'2024/11/09 12:35:53:017',8,0.667188,0.364583,0.671875,0.35625,0.675,0.35625,0.678125,0.35625,0.664063,0.358333,0.660937,0.358333,0.659375,0.358333,0.684375,0.3625,0.657812,0.366667,0.675,0.377083,0.6625,0.377083,0.709375,0.41875,0.6375,0.427083,0.726563,0.49375,0.625,0.497917,0.734375,0.554167,0.609375,0.55,0.7375,0.575,0.6,0.566667,0.732813,0.575,0.603125,0.564583,0.73125,0.570833,0.607813,0.5625,0.69375,0.5625,0.65,0.564583,0.710938,0.670833,0.64375,0.666667,0.732813,0.772917,0.65,0.758333,0.732813,0.783333,0.659375,0.775,0.7375,0.80625,0.6375,0.783333,0.434112,0.810697,0.359345,0.779045,0.877306
265,'2024/11/09 12:35:53:057',8,0.667188,0.364583,0.671875,0.35625,0.675,0.35625,0.678125,0.35625,0.664063,0.358333,0.660937,0.358333,0.659375,0.358333,0.684375,0.360417,0.657812,0.366667,0.675,0.377083,0.664063,0.377083,0.710938,0.41875,0.639063,0.427083,0.729688,0.49375,0.628125,0.497917,0.739062,0.554167,0.610937,0.55,0.742188,0.575,0.601563,0.566667,0.7375,0.575,0.604688,0.564583,0.735937,0.570833,0.609375,0.5625,0.696875,0.5625,0.653125,0.564583,0.7125,0.672917,0.646875,0.666667,0.734375,0.777083,0.651563,0.758333,0.734375,0.785417,0.659375,0.775,0.7375,0.8125,0.6375,0.78125,0.434112,0.810697,0.359345,0.779045,0.877306
266,'2024/11/09 12:35:53:099',8,0.670313,0.364583,0.673437,0.354167,0.676562,0.354167,0.679688,0.354167,0.665625,0.35625,0.6625,0.358333,0.660937,0.358333,0.685938,0.360417,0.660937,0.364583,0.678125,0.375,0.667188,0.377083,0.715625,0.416667,0.64375,0.427083,0.734375,0.49375,0.632813,0.497917,0.742188,0.554167,0.615625,0.55,0.746875,0.575,0.604688,0.566667,0.740625,0.575,0.60625,0.566667,0.739062,0.570833,0.610937,0.5625,0.7,0.5625,0.657812,0.564583,0.715625,0.672917,0.65,0.666667,0.735937,0.78125,0.654688,0.758333,0.739062,0.791667,0.660937,0.775,0.739062,0.814583,0.635938,0.78125,0.434112,0.810697,0.359345,0.779045,0.877306
267,'2024/11/09 12:35:53:142',8,0.684375,0.360417,0.689062,0.35,0.690625,0.35,0.69375,0.35,0.68125,0.352083,0.678125,0.354167,0.675,0.354167,0.701563,0.354167,0.675,0.3625,0.690625,0.372917,0.682813,0.372917,0.734375,0.4125,0.657812,0.427083,0.753125,0.489583,0.646875,0.5,0.760938,0.552083,0.629687,0.552083,0.7625,0.575,0.620313,0.56875,0.757813,0.575,0.620313,0.56875,0.754687,0.56875,0.625,0.564583,0.720312,0.560417,0.675,0.560417,0.73125,0.672917,0.660937,0.6625,0.734375,0.78125,0.654688,0.75625,0.7375,0.797917,0.6625,0.770833,0.739062,0.816667,0.6375,0.783333,0.434112,0.810697,0.359345,0.779045,0.877306
268,'2024/11/09 12:35:53:183',8,0.69375,0.358333,0.696875,0.347917,0.7,0.347917,0.703125,0.345833,0.689062,0.35,0.685938,0.352083,0.684375,0.352083,0.709375,0.352083,0.68125,0.358333,0.7,0.370833,0.690625,0.370833,0.742188,0.410417,0.6625,0.427083,0.760938,0.4875,0.651563,0.5,0.76875,0.552083,0.635938,0.554167,0.770312,0.575,0.623438,0.570833,0.764063,0.575,0.625,0.56875,0.7625,0.56875,0.629687,0.566667,0.728125,0.560417,0.68125,0.560417,0.735937,0.672917,0.664063,0.6625,0.734375,0.783333,0.654688,0.75625,0.734375,0.795833,0.6625,0.770833,0.740625,0.81875,0.6375,0.783333,0.434112,0.810697,0.359345,0.779045,0.877306
269,'2024/11/09 12:35:53:226',8,0.698438,0.35625,0.701563,0.345833,0.704687,0.34375,0.707812,0.34375,0.69375,0.347917,0.690625,0.347917,0.6875,0.35,0.7125,0.35,0.685938,0.35625,0.703125,0.366667,0.695313,0.36875,0.746875,0.408333,0.667188,0.427083,0.765625,0.489583,0.657812,0.502083,0.775,0.552083,0.640625,0.55625,0.776563,0.575,0.628125,0.572917,0.770312,0.575,0.628125,0.572917,0.76875,0.56875,0.634375,0.56875,0.732813,0.5625,0.685938,0.560417,0.7375,0.677083,0.667188,0.6625,0.735937,0.783333,0.65625,0.752083,0.734375,0.797917,0.6625,0.766667,0.740625,0.820833,0.639063,0.783333,0.434112,0.810697,0.359345,0.779045,0.877306
270,'2024/11/09 12:35:53:268',8,0.701563,0.354167,0.704687,0.34375,0.707812,0.341667,0.710938,0.341667,0.696875,0.34375,0.69375,0.345833,0.690625,0.345833,0.717188,0.347917,0.689062,0.354167,0.707812,0.364583,0.698438,0.366667,0.75,0.408333,0.671875,0.427083,0.770312,0.4875,0.660937,0.502083,0.779688,0.552083,0.64375,0.55625,0.782812,0.575,0.632813,0.572917,0.776563,0.575,0.634375,0.572917,0.775,0.56875,0.639063,0.56875,0.735937,0.5625,0.689062,0.560417,0.742188,0.677083,0.671875,0.6625,0.7375,0.785417,0.659375,0.752083,0.735937,0.8,0.6625,0.766667,0.742188,0.820833,0.642187,0.783333,0.434112,0.810697,0.359345,0.779045,0.877306
271,'2024/11/09 12:35:53:311',8,0.70625,0.352083,0.709375,0.341667,0.7125,0.339583,0.715625,0.339583,0.701563,0.341667,0.698438,0.34375,0.695313,0.34375,0.721875,0.345833,0.692187,0.352083,0.7125,0.364583,0.701563,0.366667,0.754687,0.40625,0.675,0.427083,0.773438,0.4875,0.664063,0.502083,0.782812,0.552083,0.648438,0.55625,0.7875,0.572917,0.6375,0.572917,0.779688,0.572917,0.639063,0.572917,0.778125,0.566667,0.64375,0.56875,0.739062,0.5625,0.692187,0.560417,0.746875,0.677083,0.676562,0.664583,0.739062,0.7875,0.6625,0.752083,0.735937,0.8,0.664063,0.764583,0.74375,0.820833,0.651563,0.7875,0.434112,0.810697,0.359345,0.779045,0.877306
272,'2024/11/09 12:35:53:352',8,0.709375,0.352083,0.714063,0.339583,0.717188,0.339583,0.720312,0.339583,0.704687,0.341667,0.7,0.341667,0.696875,0.34375,0.726563,0.345833,0.695313,0.352083,0.715625,0.3625,0.704687,0.364583,0.757813,0.40625,0.678125,0.427083,0.778125,0.4875,0.667188,0.5,0.785937,0.552083,0.651563,0.55625,0.789063,0.572917,0.642187,0.572917,0.782812,0.572917,0.642187,0.572917,0.779688,0.566667,0.648438,0.56875,0.740625,0.5625,0.695313,0.560417,0.748438,0.68125,0.679688,0.666667,0.742188,0.7875,0.667188,0.752083,0.7375,0.8,0.66875,0.760417,0.74375,0.822917,0.659375,0.789583,0.434112,0.810697,0.359345,0.779045,0.877306
273,'2024/11/09 12:36:09:953',9,0.596875,0.447917,0.601563,0.439583,0.603125,0.439583,0.60625,0.439583,0.595312,0.441667,0.592188,0.441667,0.590625,0.44375,0.610937,0.44375,0.590625,0.447917,0.603125,0.460417,0.59375,0.460417,0.629687,0.4875,0.58125,0.504167,0.614062,0.558333,0.546875,0.55,0.573438,0.591667,0.507813,0.577083,0.564062,0.604167,0.495313,0.585417,0.560938,0.6,0.49375,0.583333,0.5625,0.595833,0.498437,0.58125,0.654688,0.597917,0.617188,0.610417,0.70625,0.679167,0.589063,0.670833,0.75625,0.75625,0.614062,0.75,0.757813,0.772917,0.620313,0.75625,0.78125,0.7875,0.614062,0.7875,0.879912,0.41688,0.131693,0.56643,0.974271
274,'2024/11/09 12:36:09:997',9,0.596875,0.447917,0.601563,0.439583,0.603125,0.439583,0.60625,0.439583,0.595312,0.441667,0.592188,0.441667,0.590625,0.44375,0.610937,0.44375,0.590625,0.447917,0.603125,0.460417,0.595312,0.460417,0.629687,0.4875,0.58125,0.504167,0.614062,0.55625,0.546875,0.55,0.575,0.591667,0.507813,0.577083,0.565625,0.604167,0.495313,0.585417,0.560938,0.6,0.49375,0.583333,0.564062,0.595833,0.498437,0.58125,0.654688,0.597917,0.617188,0.610417,0.70625,0.679167,0.590625,0.670833,0.75625,0.75625,0.614062,0.75,0.757813,0.772917,0.621875,0.75625,0.78125,0.7875,0.614062,0.789583,0.879912,0.41688,0.131693,0.56643,0.974271
275,'2024/11/09 12:36:10:050',9,0.596875,0.45,0.601563,0.441667,0.603125,0.439583,0.60625,0.439583,0.595312,0.441667,0.592188,0.441667,0.590625,0.44375,0.610937,0.44375,0.590625,0.447917,0.603125,0.460417,0.595312,0.460417,0.63125,0.4875,0.58125,0.504167,0.615625,0.554167,0.546875,0.55,0.576563,0.591667,0.507813,0.577083,0.567187,0.604167,0.495313,0.585417,0.560938,0.597917,0.49375,0.583333,0.564062,0.59375,0.498437,0.58125,0.654688,0.597917,0.617188,0.610417,0.70625,0.679167,0.590625,0.670833,0.75625,0.75625,0.614062,0.75,0.757813,0.772917,0.621875,0.75625,0.779688,0.7875,0.614062,0.7875,0.879912,0.41688,0.131693,0.56643,0.974271
276,'2024/11/09 12:36:10:092',9,0.596875,0.45,0.601563,0.441667,0.603125,0.441667,0.60625,0.439583,0.595312,0.441667,0.592188,0.44375,0.590625,0.44375,0.6125,0.44375,0.590625,0.447917,0.603125,0.460417,0.595312,0.460417,0.63125,0.4875,0.58125,0.504167,0.615625,0.552083,0.546875,0.55,0.576563,0.589583,0.507813,0.577083,0.567187,0.602083,0.495313,0.585417,0.560938,0.597917,0.49375,0.583333,0.564062,0.59375,0.498437,0.58125,0.654688,0.597917,0.617188,0.610417,0.70625,0.679167,0.590625,0.670833,0.75625,0.75625,0.614062,0.75,0.75625,0.772917,0.621875,0.75625,0.779688,0.7875,0.614062,0.7875,0.879912,0.41688,0.131693,0.56643,0.974271
277,'2024/11/09 12:36:10:136',9,0.596875,0.45,0.601563,0.441667,0.603125,0.441667,0.60625,0.441667,0.595312,0.441667,0.59375,0.44375,0.590625,0.44375,0.6125,0.445833,0.590625,0.447917,0.603125,0.460417,0.595312,0.460417,0.63125,0.4875,0.58125,0.504167,0.615625,0.552083,0.546875,0.55,0.576563,0.589583,0.507813,0.577083,0.567187,0.602083,0.495313,0.585417,0.5625,0.597917,0.49375,0.583333,0.564062,0.59375,0.498437,0.58125,0.654688,0.597917,0.617188,0.610417,0.70625,0.679167,0.590625,0.670833,0.75625,0.75625,0.614062,0.75,0.757813,0.772917,0.621875,0.75625,0.779688,0.7875,0.614062,0.7875,0.879912,0.41688,0.131693,0.56643,0.974271
278,'2024/11/09 12:36:10:175',9,0.598437,0.45,0.601563,0.441667,0.603125,0.441667,0.60625,0.441667,0.595312,0.441667,0.59375,0.44375,0.590625,0.44375,0.6125,0.445833,0.590625,0.447917,0.603125,0.460417,0.595312,0.460417,0.63125,0.4875,0.582812,0.504167,0.614062,0.552083,0.546875,0.55,0.575,0.589583,0.507813,0.577083,0.565625,0.602083,0.495313,0.585417,0.560938,0.597917,0.49375,0.583333,0.564062,0.59375,0.498437,0.58125,0.65625,0.597917,0.617188,0.610417,0.70625,0.679167,0.590625,0.670833,0.75625,0.75625,0.614062,0.75,0.757813,0.772917,0.621875,0.75625,0.779688,0.7875,0.614062,0.7875,0.879912,0.41688,0.131693,0.56643,0.974271
279,'2024/11/09 12:36:10:218',9,0.598437,0.45,0.601563,0.441667,0.603125,0.441667,0.60625,0.441667,0.595312,0.441667,0.59375,0.44375,0.590625,0.44375,0.6125,0.445833,0.590625,0.447917,0.603125,0.460417,0.595312,0.460417,0.63125,0.4875,0.582812,0.504167,0.614062,0.552083,0.546875,0.55,0.575,0.589583,0.507813,0.577083,0.565625,0.602083,0.495313,0.585417,0.560938,0.597917,0.49375,0.583333,0.564062,0.59375,0.498437,0.58125,0.65625,0.597917,0.617188,0.610417,0.70625,0.679167,0.590625,0.670833,0.75625,0.75625,0.614062,0.75,0.757813,0.772917,0.621875,0.75625,0.779688,0.7875,0.614062,0.7875,0.879912,0.41688,0.131693,0.56643,0.974271
280,'2024/11/09 12:36:10:259',9,0.596875,0.45,0.601563,0.441667,0.603125,0.441667,0.60625,0.441667,0.595312,0.44375,0.59375,0.44375,0.590625,0.44375,0.6125,0.445833,0.590625,0.447917,0.603125,0.460417,0.595312,0.460417,0.63125,0.4875,0.582812,0.504167,0.614062,0.552083,0.546875,0.55,0.575,0.589583,0.507813,0.577083,0.565625,0.602083,0.495313,0.585417,0.560938,0.597917,0.49375,0.583333,0.564062,0.59375,0.498437,0.58125,0.65625,0.597917,0.617188,0.610417,0.70625,0.679167,0.590625,0.670833,0.75625,0.75625,0.614062,0.75,0.757813,0.772917,0.621875,0.75625,0.779688,0.7875,0.614062,0.789583,0.879912,0.41688,0.131693,0.56643,0.974271
281,'2024/11/09 12:36:10:299',9,0.596875,0.45,0.601563,0.441667,0.603125,0.441667,0.60625,0.441667,0.595312,0.44375,0.59375,0.44375,0.590625,0.44375,0.6125,0.445833,0.590625,0.45,0.603125,0.460417,0.595312,0.460417,0.63125,0.4875,0.582812,0.504167,0.614062,0.552083,0.546875,0.55,0.575,0.589583,0.507813,0.579167,0.565625,0.602083,0.495313,0.5875,0.560938,0.597917,0.49375,0.585417,0.564062,0.59375,0.498437,0.583333,0.65625,0.597917,0.617188,0.610417,0.70625,0.679167,0.590625,0.66875,0.75625,0.75625,0.614062,0.75,0.757813,0.772917,0.621875,0.75625,0.779688,0.7875,0.614062,0.789583,0.879912,0.41688,0.131693,0.56643,0.974271
282,'2024/11/09 12:36:10:344',9,0.596875,0.454167,0.6,0.44375,0.603125,0.44375,0.604688,0.44375,0.595312,0.445833,0.592188,0.445833,0.590625,0.447917,0.610937,0.447917,0.590625,0.452083,0.603125,0.464583,0.595312,0.464583,0.629687,0.489583,0.582812,0.50625,0.6125,0.55625,0.546875,0.55,0.573438,0.59375,0.507813,0.58125,0.564062,0.60625,0.495313,0.589583,0.560938,0.602083,0.49375,0.589583,0.5625,0.595833,0.5,0.5875,0.654688,0.6,0.617188,0.610417,0.70625,0.679167,0.590625,0.66875,0.757813,0.75625,0.614062,0.75,0.759375,0.772917,0.621875,0.75625,0.78125,0.7875,0.614062,0.789583,0.879912,0.41688,0.131693,0.56643,0.974271
